# Global Carbon Budget 2025 — Global_Carbon_Budget_2025_v1.0.xlsx  — Historical Budget
#
# Historical CO2 budget
# All values in billion tonnes of carbon per year (GtC/yr), for the globe. For values in billion tonnes of carbon dioxide (CO2) per year, multiply the numbers below by 3.664.
# 1 billion tonnes C = 1 petagram of carbon (10^15 gC) = 1 gigatonne C = 3.664 billion tonnes of CO2
# Please note: The methods used to estimate the historical fluxes presented below differ from the carbon budget presented from 1959 onwards. For example, the atmospheric growth and ocean sink do not account for year-to-year variability before 1959.
# Uncertainties: see the original papers for uncertainties
# Cite as:  Friedlingstein et al (2025; see summary tab)
# Fossil fuel combustion and cement production emissions:  Friedlingstein et al. (2025)
# Land-use change emissions:  As in Global Carbon Budget from 1959: average of three bookkeeping models: BLUE (Hansis, et al., 2015), OSCAR (Gasser et al., 2020), and LUCE (Qin et al., 2024). Cite as:  Friedlingstein et al (2025); see summary tab.
# Atmospheric CO2 growth rate: Joos, F. and Spahni, R.: Rates of change in natural and anthropogenic radiative forcing over the past 20,000 years, Proceedings of the National Academy of Science, 105, 1425-1430, 2008.
# The ocean CO2 sink prior to 1959 is the average of the two diagnostic ocean models: DeVries, T. et al., Global Biogeochemical Cycles, 28, 631-647, 2014; and Khatiwala, S et al., Biogeosciences, 10, 2169-2191, 2013.
# The land sink is as in Global Carbon Budget from 1959: average of 22 dynamic global vegetation models that reproduce the observed mean total land sink of the 1990s, adjusted for the land cover bias in the SLAND simulation.
# Cement carbonation is the average of two estimates: Friedlingstein et al. (2025)
# The budget imbalance is the sum of emissions (fossil fuel and industry + land-use change) minus (atmospheric growth + ocean sink + land sink + cement carbonation sink); it is a measure of our imperfect data and understanding of the contemporary carbon cycle.
#
# GtC/yr
# Generated with openclimatedata 0.38.1 from the GCB Excel file 'Global_Carbon_Budget_2025_v1.0.xlsx' from https://doi.org/10.18160/gcp-2025
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,fossil emissions excluding carbonation,land-use change emissions,atmospheric growth,ocean sink,land sink,cement carbonation sink,budget imbalance
1750,0.00253982996724891,,,,0.266305033654918,,
1751,0.00256747516375546,,-0.0743400000000065,,-0.385741217593258,,
1752,0.00259420524017467,,-0.0707292000000734,,-0.180200049994039,,
1753,0.00262295032751092,,-0.0677555999999413,,-0.12122494344543,,
1754,0.00265654475982533,,-0.0641448000000082,,-0.112946252483954,,
1755,0.00267288973799127,,-0.0584099999998671,,-0.247419087488866,,
1756,0.00270467085152838,,-0.0503388000000768,,0.170963041030231,,
1757,0.00275489519650655,,-0.0405683999999837,,0.552669539151272,,
1758,0.00278830731441048,,-0.0282492000000047,,-0.127388190283503,,
1759,0.00282173962882096,,-0.0144431999999597,,-0.386265443278996,,
1760,0.0028696318231441,,0.00191159999997126,,0.0808704832186853,,
1761,0.00293337472707424,,0.0201779999999872,,-0.393366124170598,,
1762,0.00298913700873362,,0.0405683999999837,,-0.269937334755678,,
1763,0.00305447379912664,,0.0628704000000653,,0.398344857530172,,
1764,0.00311053002183406,,0.0875087999999096,,0.155147695115551,,
1765,0.00317780731441048,,0.112572,,-0.283668173162895,,
1766,0.00324128820960699,,0.135723600000006,,0.370877263163764,,
1767,0.00331673280567686,,0.156113999999889,,0.0639464416640213,,
1768,0.0034025480349345,,0.174805200000151,,0.0814616987492053,,
1769,0.0034880114628821,,0.191159999999968,,0.128224283622781,,
1770,0.00357456768558952,,0.204966000000013,,0.247412151514462,,
1771,0.00364887772925764,,0.216647999999964,,-0.370952304888029,,
1772,0.00371820605895196,,0.226418400000057,,-0.111357547147956,,
1773,0.00376859661572052,,0.233639999999923,,-0.0935331087277644,,
1774,0.0038243490720524,,0.238737600000036,,0.0712479622653986,,
1775,0.00391346069868996,,0.242985599999997,,-0.19668587286203,,
1776,0.00399948799126638,,0.248932800000034,,0.256878041038669,,
1777,0.00408284306768559,,0.257003999999938,,0.671170124972182,,
1778,0.00416033924672489,,0.266562000000022,,-0.0100084178991875,,
1779,0.00423996588427948,,0.278244000000086,,-0.177991480194708,,
1780,0.0043337134279476,,0.292049999999904,,0.354531866107957,,
1781,0.00443078138646288,,0.315414000000033,0.07433,-0.215975495342571,,
1782,0.00452536954148472,,0.348973199999932,0.082155,-0.153613092077422,,
1783,0.0046568643558952,,0.379558800000041,0.08952,0.582470899548239,,
1784,0.00476831140829694,,0.406745999999998,0.10207,0.329339162636641,,
1785,0.00490314601528384,,0.430322400000023,0.104205,-0.156136546898835,,
1786,0.0050347972161572,,0.450288,0.11673,0.520618584462731,,
1787,0.00514714246724891,,0.466642800000045,0.12393,0.287294748727599,,
1788,0.00526370878820961,,0.479599199999939,0.131105,0.236192892045517,,
1789,0.00542124044759825,,0.488944800000013,0.13301,0.272270993302096,,
1790,0.0055671653930131,,0.494467200000031,0.14019,0.523768307632885,,
1791,0.00571281359170306,,0.496803600000021,0.147095,-0.136821836471728,,
1792,0.00598504776200873,,0.495316799999841,0.14901,0.0706456910065752,,
1793,0.00608549699781659,,0.490219200000183,0.15568,0.149413375343782,,
1794,0.00614619432314411,,0.481723199999919,0.15749,0.182794660909819,,
1795,0.00609040556768559,,0.469828799999959,0.163805,0.0384190958283228,,
1796,0.0060374931768559,,0.455598000000009,0.164995,0.436170669884181,,
1797,0.00602895141921397,,0.440092800000002,0.1658,0.854214685927998,,
1798,0.00630620332969432,,0.42288839999992,0.16673,0.206565427746544,,
1799,0.00750142112445415,,0.40271040000016,0.167235,-0.0304038206620422,,
1800,0.0089515152838428,,0.381257999999889,0.17277,0.489256602927339,,
1801,0.00872981713973799,,0.362354400000072,0.173235,-0.0290410034314455,,
1802,0.0110017666484716,,0.343026000000009,0.173365,-0.0641322576743899,,
1803,0.00806181932314411,,0.322423199999889,0.17367,0.688160901403839,,
1804,0.00867062691048035,,0.300970800000073,0.17359,0.505503878282824,,
1805,0.0085294260371179,,0.277819200000067,0.17356,-0.00330151251774401,,
1806,0.00892593395196507,,0.25381799999991,0.173505,0.620349811256893,,
1807,0.00988009115720524,,0.228754800000047,0.173135,0.441960090662276,,
1808,0.00968826118995633,,0.20220479999989,0.17295,0.286520254821306,,
1809,0.0099164336790393,,0.174805200000151,0.17259,0.395849133194277,,
1810,0.0107784694323144,,0.14591879999989,0.17252,0.560827706832604,,
1811,0.0109652513646288,,0.115970400000037,0.16692,-0.0843125609080847,,
1812,0.0111393348799127,,0.0849600000000237,0.16627,0.148772174704794,,
1813,0.0112462169759825,,0.0526751999999533,0.165735,0.218418704577783,,
1814,0.011524739628821,,0.0193284000000631,0.16021,0.219308607998801,,
1815,0.0118960876091703,,-0.0146556000000828,0.15963,0.0579501252550995,,
1816,0.0124171880458515,,-0.0443915999999263,0.15875,0.309141966078166,,
1817,0.0134486686681223,,-0.067755600000055,0.15806,0.784136378947605,,
1818,0.0140262036026201,,-0.0849600000000237,0.15751,0.076391555839394,,
1819,0.0139001547489083,,-0.0957923999999366,0.15205,-0.112154155027859,,
1820,0.0138463629912664,,-0.100040400000012,0.15117,0.380285394076067,,
1821,0.0142083376091703,,-0.0983411999999362,0.15066,-0.0931251929964939,,
1822,0.0147439170305677,,-0.0898452000000134,0.149595,-0.157240629682824,,
1823,0.0153814855349345,,-0.0756143999999495,0.144045,0.588169455073678,,
