# Global Carbon Budget 2023 — Global_Carbon_Budget_2023v1.1.xlsx  — Historical Budget
#
# Historical CO2 budget
# All values in billion tonnes of carbon per year (GtC/yr), for the globe. For values in billion tonnes of carbon dioxide (CO2) per year, multiply the numbers below by 3.664.
# 1 billion tonnes C = 1 petagram of carbon (10^15 gC) = 1 gigatonne C = 3.664 billion tonnes of CO2
# Please note: The methods used to estimate the historical fluxes presented below differ from the carbon budget presented from 1959 onwards. For example, the atmospheric growth and ocean sink do not account for year-to-year variability before 1959.
# Uncertainties: see the original papers for uncertainties
# Cite as:  Friedlingstein et al (2023; see summary tab)
# Fossil fuel combustion and cement production emissions:  Friedlingstein et al. (2023)
# Land-use change emissions:  As in Global Carbon Budget from 1959: average of three bookkeeping models: H&N (Houghton & Castanho, 2023), BLUE (Hansis, et al., 2015) and OSCAR (Gasser et al., 2020). Cite as:  Friedlingstein et al (2023; see summary tab)
# Atmospheric CO2 growth rate: Joos, F. and Spahni, R.: Rates of change in natural and anthropogenic radiative forcing over the past 20,000 years, Proceedings of the National Academy of Science, 105, 1425-1430, 2008.
# The ocean CO2 sink prior to 1959 is the average of the two diagnostic ocean models: DeVries, T. et al., Global Biogeochemical Cycles, 28, 631-647, 2014; and Khatiwala, S et al., Biogeosciences, 10, 2169-2191, 2013.
# The land sink is as in Global Carbon Budget from 1959: average of 20 dynamic global vegetation models that reproduce the observed mean total land sink of the 1990s.
# Cement carbonation is the average of two estimates: Friedlingstein et al. (2023)
# The budget imbalance is the sum of emissions (fossil fuel and industry + land-use change) minus (atmospheric growth + ocean sink + land sink + cement carbonation sink); it is a measure of our imperfect data and understanding of the contemporary carbon cycle.
#
# GtC/yr
# Generated with openclimatedata 0.38 from the GCB Excel file 'Global_Carbon_Budget_2023v1.1.xlsx' from https://doi.org/10.18160/gcp-2023
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,fossil emissions excluding carbonation,land-use change emissions,atmospheric growth,ocean sink,land sink,cement carbonation sink,budget imbalance
1750,0.00253982996724891,,,,0.0623525806934387,,
1751,0.00256747516375546,,-0.0743400000000065,,-0.418398939555596,,
1752,0.00259420524017467,,-0.0707292000000734,,-0.274563030970596,,
1753,0.00262295032751092,,-0.0677555999999413,,-0.178968309606452,,
1754,0.00265654475982533,,-0.0641448000000082,,-0.0677782817563834,,
1755,0.00267288973799127,,-0.0584099999999808,,-0.0378508097116588,,
1756,0.00270467085152838,,-0.0503387999999632,,0.436237802190205,,
1757,0.00275489519650655,,-0.0405683999999837,,0.629884515199618,,
1758,0.00278830731441048,,-0.0282492000000047,,0.100096433882911,,
1759,0.00282173962882096,,-0.0144432000000734,,-0.530278169572339,,
1760,0.0028696318231441,,0.00191160000008495,,-0.0258672184620543,,
1761,0.00293337472707424,,0.0201779999999872,,-0.73210337164992,,
1762,0.00298913700873362,,0.0405683999999837,,-0.578992597220423,,
1763,0.00305447379912664,,0.0628703999999516,,0.443684818002951,,
1764,0.00311053002183406,,0.0875088000000233,,0.292558233554753,,
1765,0.00317780731441048,,0.112572,,-0.276541822201512,,
1766,0.00324128820960699,,0.135723600000006,,0.308144825666424,,
1767,0.00331673280567686,,0.156113999999889,,0.314763014291249,,
1768,0.0034025480349345,,0.174805200000037,,0.377013173905416,,
1769,0.0034880114628821,,0.191159999999968,,-0.0130614998662365,,
1770,0.00357456768558952,,0.204966000000127,,0.0997680214175374,,
1771,0.00364887772925764,,0.216647999999964,,-0.32294659700001,,
1772,0.00371820605895196,,0.226418400000057,,-0.121361843557213,,
1773,0.00376859661572052,,0.233639999999923,,-0.111397421599267,,
1774,0.0038243490720524,,0.238737600000036,,0.170308118555777,,
1775,0.00391346069868996,,0.242985599999997,,0.0175874154433605,,
1776,0.00399948799126638,,0.248932800000034,,0.450914810958273,,
1777,0.00408284306768559,,0.257003999999938,,0.787292540970951,,
1778,0.00416033924672489,,0.266562000000022,,0.20920313942429,,
1779,0.00423996588427948,,0.278244000000086,,-0.2477316672355,,
1780,0.0043337134279476,,0.292049999999904,,0.336769190305959,,
1781,0.00443078138646288,,0.315414000000033,0.07433,-0.583252888793674,,
1782,0.00452536954148472,,0.348973199999932,0.082155,-0.378290916672046,,
1783,0.0046568643558952,,0.379558800000041,0.08952,0.73749004062817,,
1784,0.00476831140829694,,0.406745999999998,0.10207,0.654705346412012,,
1785,0.00490314601528384,,0.430322400000023,0.104205,-0.122695997932819,,
1786,0.0050347972161572,,0.450288,0.11673,0.563156287598821,,
1787,0.00514714246724891,,0.466642799999931,0.12393,0.524885627184901,,
1788,0.00526370878820961,,0.479599200000052,0.131105,0.607727313867543,,
1789,0.00542124044759825,,0.488944800000013,0.13301,0.137268837047832,,
1790,0.0055671653930131,,0.494467200000031,0.14019,0.547798362654387,,
1791,0.00571281359170306,,0.496803600000021,0.147095,-0.0715289569971939,,
1792,0.00598504776200873,,0.495316799999841,0.14901,0.0369436334767826,,
1793,0.00608549699781659,,0.49021920000007,0.15568,0.112543147611096,,
1794,0.00614619432314411,,0.481723200000033,0.15749,0.388574685699309,,
1795,0.00609040556768559,,0.469828799999959,0.163805,0.307312613570969,,
1796,0.0060374931768559,,0.455598000000009,0.164995,0.769306138307314,,
1797,0.00602895141921397,,0.440092800000002,0.1658,1.05690839268256,,
1798,0.00630620332969432,,0.42288839999992,0.16673,0.482459228922702,,
1799,0.00750142112445415,,0.40271040000016,0.167235,-0.0357256657965965,,
1800,0.0089515152838428,,0.381257999999889,0.17277,0.521160621801052,,
1801,0.00872981713973799,,0.362354400000072,0.173235,-0.180022809986098,,
1802,0.0110017666484716,,0.343026000000009,0.173365,-0.207409053610759,,
1803,0.00806181932314411,,0.322423199999889,0.17367,0.899272007024682,,
1804,0.00867062691048035,,0.300970800000073,0.17359,0.781374565034359,,
1805,0.0085294260371179,,0.277819200000067,0.17356,0.0851354974612316,,
