# Global Carbon Budget 2024 — Historical Budget
#
# Historical CO2 budget
# All values in billion tonnes of carbon per year (GtC/yr), for the globe. For values in billion tonnes of carbon dioxide (CO2) per year, multiply the numbers below by 3.664.
# 1 billion tonnes C = 1 petagram of carbon (10^15 gC) = 1 gigatonne C = 3.664 billion tonnes of CO2
# Please note: The methods used to estimate the historical fluxes presented below differ from the carbon budget presented from 1959 onwards. For example, the atmospheric growth and ocean sink do not account for year-to-year variability before 1959.
# Uncertainties: see the original papers for uncertainties
# Cite as:  Friedlingstein et al (2024; see summary tab)
# Fossil fuel combustion and cement production emissions:  Friedlingstein et al. (2024)
# Land-use change emissions:  As in Global Carbon Budget from 1959: average of three bookkeeping models: H&N (Houghton & Castanho, 2023), BLUE (Hansis, et al., 2015), OSCAR (Gasser et al., 2020), and LUCE (Qin et al., 2024). Cite as:  Friedlingstein et al (2024); see summary tab.
# Atmospheric CO2 growth rate: Joos, F. and Spahni, R.: Rates of change in natural and anthropogenic radiative forcing over the past 20,000 years, Proceedings of the National Academy of Science, 105, 1425-1430, 2008.
# The ocean CO2 sink prior to 1959 is the average of the two diagnostic ocean models: DeVries, T. et al., Global Biogeochemical Cycles, 28, 631-647, 2014; and Khatiwala, S et al., Biogeosciences, 10, 2169-2191, 2013.
# The land sink is as in Global Carbon Budget from 1959: average of 20 dynamic global vegetation models that reproduce the observed mean total land sink of the 1990s.
# Cement carbonation is the average of two estimates: Friedlingstein et al. (2024)
# The budget imbalance is the sum of emissions (fossil fuel and industry + land-use change) minus (atmospheric growth + ocean sink + land sink + cement carbonation sink); it is a measure of our imperfect data and understanding of the contemporary carbon cycle.
#
# GtC/yr
#
#
# Generated with openclimatedata 0.36 from the GCB Excel file 'Global_Carbon_Budget_2024_v1.1.xlsx' from https://doi.org/10.18160/gcp-2024
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,fossil emissions excluding carbonation,land-use change emissions,atmospheric growth,ocean sink,land sink,cement carbonation sink,budget imbalance
1750,0.00253982996724891,,,,0.0490332351017573,,
1751,0.00256747516375546,,-0.0743400000001202,,-0.303400743824927,,
1752,0.00259420524017467,,-0.0707291999999597,,-0.0877704581880955,,
1753,0.00262295032751092,,-0.0677555999999413,,-0.22613467631328,,
1754,0.00265654475982533,,-0.0641448000000082,,0.0796881814266445,,
1755,0.00267288973799127,,-0.0584099999999808,,-0.0203993369610098,,
1756,0.00270467085152838,,-0.0503387999999632,,0.352441728183234,,
1757,0.00275489519650655,,-0.0405683999999837,,0.52666129841428,,
1758,0.00278830731441048,,-0.0282492000000047,,0.00543142291111295,,
1759,0.00282173962882096,,-0.0144432000000734,,-0.540148290285152,,
1760,0.0028696318231441,,0.00191160000008495,,-0.101331575019953,,
1761,0.00293337472707424,,0.0201779999999872,,-0.664106909371918,,
1762,0.00298913700873362,,0.0405683999998701,,-0.540573493633171,,
1763,0.00305447379912664,,0.0628704000000653,,0.611979787973128,,
1764,0.00311053002183406,,0.0875088000000233,,0.261116830561506,,
1765,0.00317780731441048,,0.112572,,-0.240438562604652,,
1766,0.00324128820960699,,0.135723600000006,,0.259305314081826,,
1767,0.00331673280567686,,0.156113999999889,,0.305709707968925,,
1768,0.0034025480349345,,0.174805200000037,,0.401339792999408,,
1769,0.0034880114628821,,0.191159999999968,,-0.0598873553704215,,
1770,0.00357456768558952,,0.204966000000127,,-0.0233842844159976,,
1771,0.00364887772925764,,0.216647999999964,,-0.241172126557374,,
1772,0.00371820605895196,,0.226418400000057,,-0.0416017487861874,,
1773,0.00376859661572052,,0.233639999999809,,-0.143618072982051,,
1774,0.0038243490720524,,0.23873760000015,,0.275863034369181,,
1775,0.00391346069868996,,0.242985599999997,,0.151188080694675,,
1776,0.00399948799126638,,0.248932800000034,,0.404777492359973,,
1777,0.00408284306768559,,0.257003999999938,,0.637879543406621,,
1778,0.00416033924672489,,0.266562000000022,,0.140626371309931,,
1779,0.00423996588427948,,0.278243999999972,,-0.272496596461322,,
1780,0.0043337134279476,,0.292050000000017,,0.261268228748157,,
1781,0.00443078138646288,,0.315414000000033,0.07433,-0.43845445937576,,
1782,0.00452536954148472,,0.348973199999932,0.082155,-0.304142602616385,,
1783,0.0046568643558952,,0.379558800000041,0.08952,0.777420785604596,,
1784,0.00476831140829694,,0.406745999999998,0.10207,0.520236213935081,,
