# Global Carbon Budget 2022 — Global_Carbon_Budget_2022v1.0.xlsx  — Historical Budget
#
# Historical CO2 budget
# All values in billion tonnes of carbon per year (GtC/yr), for the globe. For values in billion tonnes of carbon dioxide (CO2) per year, multiply the numbers below by 3.664.
# 1 billion tonnes C = 1 petagram of carbon (10^15 gC) = 1 gigatonne C = 3.664 billion tonnes of CO2
# Please note: The methods used to estimate the historical fluxes presented below differ from the carbon budget presented from 1959 onwards. For example, the atmospheric growth and ocean sink do not account for year-to-year variability before 1959.
# Uncertainties: see the original papers for uncertainties
# Cite as:  Friedlingstein et al (2022b; see summary tab)
# Fossil fuel combustion and cement production emissions:  Friedlingstein et al. (2022b)
# Land-use change emissions:  As in Global Carbon Budget from 1959: average of three bookkeeping models: H&N (Houghton &Nassikas, 2017), BLUE (Hansis, et al., 2015) and OSCAR (Gasser et al., 2020). Cite as:  Friedlingstein et al (2022b; see summary tab)
# Atmospheric CO2 growth rate: Joos, F. and Spahni, R.: Rates of change in natural and anthropogenic radiative forcing over the past 20,000 years, Proceedings of the National Academy of Science, 105, 1425-1430, 2008.
# The ocean CO2 sink prior to 1959 is the average of the two diagnostic ocean models: DeVries, T. et al., Global Biogeochemical Cycles, 28, 631-647, 2014; and Khatiwala, S et al., Biogeosciences, 10, 2169-2191, 2013.
# The land sink is as in Global Carbon Budget from 1959: average of 16 dynamic global vegetation models that reproduce the observed mean total land sink of the 1990s.
# Cement carbonation is the average of two estimates: Friedlingstein et al. (2022b)
# The budget imbalance is the sum of emissions (fossil fuel and industry + land-use change) minus (atmospheric growth + ocean sink + land sink + cement carbonation sink); it is a measure of our imperfect data and understanding of the contemporary carbon cycle.
#
# GtC/yr
# Generated with openclimatedata 0.40.1 from the GCB Excel file 'Global_Carbon_Budget_2022v1.0.xlsx' from https://doi.org/10.18160/gcp-2022
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,fossil emissions excluding carbonation,land-use change emissions,atmospheric growth,ocean sink,land sink,cement carbonation sink,budget imbalance
1750,0.002552,,,,0.232276319322494,,
1751,0.002552,,-0.0743400000000065,,-0.505378200093465,,
1752,0.002553,,-0.0707291999999597,,-0.222228528045659,,
1753,0.002553,,-0.067755600000055,,-0.38027861545086,,
1754,0.002554,,-0.0641448000000082,,-0.0225571367561132,,
1755,0.002555,,-0.0584099999998671,,-0.0164373384383445,,
1756,0.002731,,-0.0503388000000768,,0.32296505085595,,
1757,0.002732,,-0.0405683999999837,,0.599757210057609,,
1758,0.002733,,-0.0282492000000047,,-0.0758062072597151,,
1759,0.002734,,-0.0144431999999597,,-0.519948476659449,,
1760,0.002734,,0.00191159999997126,,0.00181980920930887,,
1761,0.002995,,0.0201779999999872,,-0.701694819876805,,
1762,0.002996,,0.0405683999999837,,-0.702442017301649,,
1763,0.002997,,0.0628704000000653,,0.600052200165195,,
1764,0.002998,,0.0875088000000233,,0.397857572110421,,
1765,0.002999,,0.112572,,-0.241778158285345,,
1766,0.003346,,0.135723599999892,,0.311794682031006,,
1767,0.003347,,0.156114000000002,,0.356761721515122,,
1768,0.003348,,0.174805200000037,,0.374480267085056,,
1769,0.003349,,0.191159999999968,,-0.0243303419163529,,
1770,0.00335,,0.204966000000127,,0.267629349988422,,
1771,0.003715,,0.21664799999985,,-0.329495891646521,,
1772,0.003716,,0.226418400000057,,-0.256351403879569,,
1773,0.003717,,0.233639999999923,,-0.179025763840329,,
1774,0.003718,,0.238737600000036,,0.0583753598985562,,
1775,0.003719,,0.242985599999997,,0.0773302864006629,,
1776,0.004104,,0.248932800000034,,0.461455050251068,,
1777,0.004105,,0.257004000000052,,0.720131698977628,,
1778,0.004106,,0.266561999999908,,0.0473274618190883,,
1779,0.004107,,0.278244000000086,,-0.252861325290677,,
1780,0.004109,,0.292050000000017,,0.246251988532816,,
1781,0.004597,,0.315414000000033,0.07433,-0.488153814038369,,
1782,0.004598,,0.348973199999932,0.082155,-0.465167274306107,,
1783,0.0046,,0.379558799999927,0.08952,0.750714719811167,,
1784,0.004601,,0.406745999999998,0.10207,0.707787968533786,,
1785,0.004604,,0.430322400000136,0.104205,-0.0134218848934781,,
1786,0.005227,,0.450287999999887,0.11673,0.531059449486217,,
1787,0.005229,,0.466642800000045,0.12393,0.496977790377449,,
1788,0.00523,,0.479599199999939,0.131105,0.651593428130357,,
1789,0.005232,,0.488944800000013,0.13301,0.140714819641458,,
1790,0.005234,,0.494467200000031,0.14019,0.544998572253058,,
1791,0.005846,,0.496803600000021,0.147095,-0.150640523193613,,
1792,0.005976,,0.495316799999955,0.14901,0.104236164206893,,
1793,0.005981,,0.49021920000007,0.15568,-0.0229468637815044,,
1794,0.005972,,0.481723199999919,0.15749,0.312675472401014,,
1795,0.005975,,0.469828800000073,0.163805,0.341483120777642,,
1796,0.006264,,0.455597999999895,0.164995,0.766838937124345,,
1797,0.006576,,0.440092800000002,0.1658,1.05204299778969,,
1798,0.006849,,0.422888400000033,0.16673,0.26207785531088,,
1799,0.007213,,0.402710400000046,0.167235,0.0577773735539352,,
1800,0.007667,,0.381257999999889,0.17277,0.554761331786902,,
1801,0.007631,,0.362354400000072,0.173235,-0.250028124787598,,
1802,0.010039,,0.343026000000009,0.173365,-0.243186316172829,,
1803,0.008594,,0.322423200000003,0.17367,0.873631536377617,,
1804,0.009364,,0.300970799999959,0.17359,0.786182146178488,,
1805,0.009121,,0.277819200000067,0.17356,0.162009745986487,,
1806,0.009565,,0.25381799999991,0.173505,0.639876925519156,,
1807,0.010064,,0.228754800000047,0.173135,0.608758697076556,,
1808,0.00957,,0.202204800000004,0.17295,0.751093614704858,,
1809,0.009577,,0.174805200000037,0.17259,0.334065524655088,,
1810,0.010202,,0.145918800000004,0.17252,0.579154541663847,,
1811,0.010803,,0.115970399999924,0.16692,-0.13309449073362,,
1812,0.011192,,0.0849600000000237,0.16627,0.14622309305557,,
1813,0.01125,,0.0526751999999533,0.165735,0.0276641325307547,,
1814,0.011498,,0.0193284000000631,0.16021,0.301928561540415,,
1815,0.011869,,-0.0146555999999691,0.15963,0.368756304594527,,
1816,0.013009,,-0.0443916000000399,0.15875,0.694360667902367,,
1817,0.013491,,-0.0677555999999413,0.15806,0.886895002641002,,
1818,0.013549,,-0.0849600000001374,0.15751,0.120955481539007,,
1819,0.013632,,-0.0957923999999366,0.15205,-0.162676807378554,,
1820,0.013834,,-0.100040400000012,0.15117,0.411823292699934,,
1821,0.014038,,-0.0983411999999362,0.15066,-0.450525813693705,,
1822,0.014592,,-0.0898452000000134,0.149595,-0.456674787911156,,
1823,0.015434,,-0.0756143999999495,0.144045,0.789365422358349,,
1824,0.015973,,-0.0545868000000382,0.14338,0.595649541949852,,
1825,0.016582,,-0.0271871999999576,0.14237,0.0213304287094011,,
1826,0.016763,,0.00615959999993265,0.14153,0.529412698103574,,
1827,0.01799,,0.0431171999999833,0.1408,0.464668774303417,,
1828,0.018187,,0.0683927999999696,0.140145,0.545337416665833,,
1829,0.018121,,0.088358400000061,0.13505,0.111021661029961,,
1830,0.024324,,0.106624799999963,0.13455,0.4527882452686,,
1831,0.02307,,0.122554800000103,0.134,-0.253598079799301,,
1832,0.023229,,0.136785599999939,0.13352,-0.144750946933789,,
1833,0.023692,,0.148892400000022,0.13358,-0.167921627459926,,
1834,0.02415,,0.160999199999878,0.1337,0.115679302732761,,
1835,0.024685,,0.17969040000014,0.133975,0.185943786281899,,
1836,0.028596,,0.205603199999928,0.13412,0.531793062307524,,
1837,0.028573,,0.237463199999979,0.134745,0.911957111606627,,
1838,0.029488,,0.274633200000039,0.13561,0.141886072918593,,
1839,0.030462,,0.316688399999975,0.136535,-0.270823935898882,,
1840,0.032459,,0.361929600000053,0.132865,0.369103966827985,,
1841,0.033466,,0.409931999999912,0.13897,-0.39151493172216,,
1842,0.035345,,0.4553856,0.140425,-0.387557261610217,,
1843,0.036259,,0.48044880000009,0.14147,0.817721288700629,,
1844,0.038598,,0.480236399999967,0.14274,0.731624165163009,,
1845,0.042361,,0.457084800000075,0.14418,0.0736523642470124,,
1846,0.043066,,0.422251200000005,0.150135,0.557712717474864,,
1847,0.047053,,0.377859599999852,0.15123,0.625238312859485,,
1848,0.047439,,0.32348520000005,0.1572,0.78775768797028,,
1849,0.050085,,0.259765200000061,0.15831,0.312655989329529,,
1850,0.053738,0.661766666666667,0.189248399999883,0.164195,0.48340469716279,,-0.121343430496006
1851,0.054259,0.6859,0.125528400000007,0.165485,-0.22768568768345,,0.676831287683443
1852,0.056646,0.696233333333333,0.0696672000000262,0.171645,0.0365397638444127,,0.475027369488894
1853,0.059282,0.711933333333333,0.00977039999997942,0.172905,-0.0130222123041342,,0.601562145637488
1854,0.069634,0.718033333333333,-0.0390815999999177,0.17432,0.325673805497143,,0.326755127836108
1855,0.071006,0.721566666666667,-0.0635076000000936,0.18083,0.259904130270553,,0.415346136396207
1856,0.07568,0.730366666666667,-0.0632951999998568,0.18227,0.665408458722776,,0.0216634079437478
1857,0.076389,0.736866666666667,-0.0528876000000764,0.18896,0.935753542353722,,-0.258570275686979
1858,0.0775576659388646,0.745433333333333,-0.0363204000000223,0.19561,0.205450834967862,,0.458250564430876
1859,0.0822357134279476,0.7535,-0.0138060000000451,0.1976,-0.0887980651357255,,0.740739778451347
1860,0.0902405229257642,0.7232,0.0148680000000923,0.19967,0.337675382837893,,0.261227139991295
1861,0.0949057134279476,0.689066666666667,0.0509759999999915,0.206965,-0.598684270851792,,1.12471565104626
1862,0.0966311896834061,0.6836,0.0947304000000031,0.219015,-0.416982227582471,,0.883468017219893
1863,0.103127475163755,0.683633333333333,0.146556000000032,0.22639,0.740278101988608,,-0.326463293394546
1864,0.111105427674672,0.6747,0.207089999999994,0.228825,0.623693939939941,,-0.273803512247694
1865,0.117987713427948,0.6668,0.27420840000002,0.236465,0.0520272312797139,,0.222087082141951
1866,0.121716618176856,0.664,0.334954799999991,0.244015,0.54330813723053,,-0.336561319158093
1867,0.130408,0.664366666666667,0.385930799999869,0.25209,0.576178313525617,,-0.419424446858819
1868,0.133939,0.660033333333333,0.427561200000014,0.259695,0.747180402299439,,-0.640464268966119
1869,0.14223,0.653533333333333,0.459208800000056,0.26803,0.132430543707802,,-0.0639060103745247
1870,0.145343,0.702233333333333,0.481723200000033,0.271125,0.642218634091678,,-0.547490500758378
1871,0.154515,0.7327,0.495741599999974,0.27913,-0.175337646689388,,0.287681046689414
